PREFERRED_NAME,MoleculeID,LogP_pred,MP_pred,BP_pred,LogVP_pred,LogWS_pred,LogHL_pred,RT_pred,LogKOA_pred,LogD55_pred,LogD74_pred,LogOH_pred,LogKoc_pred,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,MolWeight,LogBCF_pred,BioDeg_LogHalfLife_pred,ReadyBiodeg_pred,LogKM_pred,FUB_pred,Clint_pred
1-Octadecanol,DTXSID8026935,7.90545192964381,58.708664781309,333.053519415666,-5.67366027015746,-8.06348530222466,-5.23156779358052,33.9771874323035,10.666199542924,7.90545172330432,7.90543553982143,-10.5763792572832,3.4417077203017,57,19,18,1,0,0,0,0,1,16,1,1,2,20.23,59.7611,0.449,270.292265836,3.086829120864,1.32594783729438,1,0.209151145281505,0.033624342425777,1.04699572367961
Octamethylcyclotetrasiloxane,DTXSID7027205,6.84459685343937,13.2613554821937,177.257079201451,-0.08531655496931,-7.65903568254104,1.05849283349451,16.4686916440937,3.94397518112719,6.84459685343937,6.84459685343937,-11.9273973330067,3.63577698271032,40,16,8,4,0,0,1,1,1,0,4,0,0,36.92,54.042,0.417,296.075165368001,0.726066409630018,2.33210641383255,1,1.85870202921407,0.022246428182749,-3.67612398315404
Octane,DTXSID0026882,5.09551294072847,-67.3460705193985,121.725196529083,1.07896485374325,-5.08385857515599,-0.438816066429961,12.8951602378561,3.61310058965366,5.09551294072847,5.09551294072847,-11.1003713787525,2.28319722091923,26,8,8,0,0,0,0,0,1,5,0,0,0,0,29.267,0.127,114.140850576,2.48338852599832,0.936362738391502,1,0.613968930494058,0.1926102609622,-0.21148357345882
1-Octanol,DTXSID7021940,2.99260004467759,-22.4893635322771,188.692318472207,-1.15097398230109,-2.35297324909116,-4.52391291724108,10.1496939136667,5.98984369152624,2.99259979662719,2.9925803417756,-10.7970843197053,1.60535164699375,27,9,8,1,0,0,0,0,1,6,1,1,0,20.23,30.6451,0.449,130.135765196,1.62769334956446,0.693671002947976,1,-0.515234901917857,0.241244484759401,1.56082297151045
"3,3'-Dimethoxybenzidine",DTXSID3025091,2.05128745415312,136.454260360189,358.025898152226,-8.32413420256113,-3.66495045541091,-7.65032556494236,10.1171001056991,9.1099727578092,1.53314635695367,2.03890599970211,-10.783522836867,2.87960657852459,34,18,14,2,2,12,2,0,0.142857142857143,3,2,2,0,70.5,23.0758,2.123,244.121177752,1.72586882086174,0.492945083218252,0,-0.672210718251221,0.315482437005315,1.09396124507089
"1,2-Dichlorobenzene",DTXSID6020430,3.47674206678921,4.10476483255918,178.024188377971,0.08169626616574,-3.05175258097127,-2.68359525965532,8.26899173738943,4.45136968425627,3.47674206678921,3.47674206678921,-12.3364971104036,2.60368241653721,12,8,6,0,0,6,1,0,0,0,0,0,0,0,11.2312,0.8,145.969005488,2.39223958203839,0.703587774583542,0,0.532726081350799,0.097661339174548,1.04499784590202
o-Diethylbenzene,DTXSID6052742,4.11605740325461,-60.146,183.204576749159,0.08455917600888,-3.59318748379476,-2.09678038252219,15.2128473037996,4.58549542314015,4.11605740325461,4.11605740325461,-10.9703013240421,2.80080868409499,24,10,10,0,0,6,1,0,0.4,2,0,0,1,0,20.701,0.529,134.109550448,2.71662905332535,0.775342662520232,0,0.039727269282492,0.039630103124219,-2.78082419771555
2-Phenylphenol,DTXSID2021151,3.13755456195177,61.3394387399067,294.293885787905,-3.01874574204631,-2.53668244322976,-7.01853047450488,15.6919643646617,9.19907822546669,3.13749312675468,3.13270146279662,-10.0747018467934,3.53351370215538,23,13,12,1,0,12,2,0,0,1,0,1,1,20.23,2.5646,1.317,170.07316494,1.68732801707324,1.35171982307074,0,-0.970956865740593,0.035413744805899,0.64280443950349
Acephate,DTXSID8023846,-0.710373005372047,86.1722309912111,271.249541265014,-5.65395839157803,0.495564302383587,-8.32222066126449,2.94561456311734,8.72194299252463,-0.713515090547093,-0.908142439817797,-10.9490625258501,0.56671797407846,20,10,4,3,1,0,0,0,0.75,4,4,1,0,90.51,40.3611,1.693,183.01190081,0.087071474262206,0.550654121737929,1,-0.966040516730853,0.871038185313444,-6.77435776817066
"3,3'-Dimethylbenzidine",DTXSID5024059,2.29835733271441,115.18899089383,347.133512183239,-6.79514093625921,-2.32457000701116,-6.96930395060955,13.8156161450376,9.01855182469012,2.28101609411353,2.29813465936459,-10.7965623341392,3.40037150567064,32,16,14,0,2,12,2,0,0.142857142857143,1,2,2,0,52.04,19.4484,1.839,212.131348512,1.63058441039808,1.29317358613765,0,-0.289903460770965,0.151438131265871,-4.56011167469401
2-Methylaniline,DTXSID1026164,1.40432619735903,-13.8914779303887,212.346193885082,-0.751177068746317,-0.808443943049654,-5.72069134395386,5.55402943814363,5.91041165393862,1.38494444009104,1.40407674056622,-10.0682279422123,1.70963121042206,17,8,7,0,1,6,1,0,0.142857142857143,0,1,1,0,26.02,9.7242,0.987,107.073499288,0.690230101790194,0.581133988486692,0,-0.871734496309595,0.374189201018917,1.01697011624113
Oxalic acid,DTXSID0025816,-0.855039188051219,141.575252553397,318.016813374042,-3.54057152876678,0.280420853530187,-9.71048625235743,0,6.48464753735348,-5.73954252142844,-7.63953692666634,-12.348820978835,0.92477620147069,8,6,2,4,0,0,0,0,0,1,4,2,0,74.6,14.4386,0.632,89.995308544,0.692638591790903,0.923472726134745,1,-0.76164366538368,0.986162206575926,1.2129441728734
Oxydemeton-methyl,DTXSID8025541,-0.325759876455912,9.17383897393935,302.081929621134,-4.51888625039247,0.241515923883553,-6.39184693024309,3.04551487796796,9.22732852565744,-0.325759876455912,-0.325759876455912,-10.5019330826709,1.0487892190862,28,13,6,4,0,0,0,0,1,7,4,0,0,106.92,57.4255,3.119,246.01493759,-0.011729655513737,0.549600430729345,0,-0.52060418469854,0.479222601257521,0.766845214033883
"p,p'-DDE",DTXSID9020374,6.45813881417414,89.900940473876,338.523000976276,-5.38126221776531,-6.79987666976482,-4.5723951263501,25.0221619483865,9.17772067140254,6.45813881417414,6.45813881417414,-12.1519540929297,4.78530459073933,26,18,14,0,0,12,2,0,0,2,0,0,1,0,30.6431,1.611,315.938010976,4.08865191686507,1.1290694420427,0,1.84111456843528,0.192776578046574,-1.23182557609033
Paraquat,DTXSID3034799,-3.35009150017202,145.820466318866,319.543097155234,-3.33984956742197,0.148798357037041,-4.05785273204685,9.57857654449103,7.43164292453259,-3.35266288517522,-3.35012396680115,-10.3743082418229,3.028227099297,28,14,12,0,2,12,2,2,0.166666666666667,1,0,0,0,7.76,11.3934,1.299,186.115698448,0.447378166713202,0.919117083904846,0,0.583017396806646,0.463966629110711,0.332316509160379
Parathion,DTXSID7021100,3.8072925085096,18.9729673675968,372.933544078248,-5.13368263066462,-3.5688694875418,-6.49788156019133,14.0895781742334,9.33491766986719,3.77386272761228,2.94066164527322,-10.7984017719046,3.13871121988298,32,18,10,5,1,6,1,0,0.4,7,2,0,0,112.73,42.8706,2.544,291.033030178,2.03158867396356,0.633922089305243,0,-0.301090600621928,0.004082838935216,0.916188431313258
4-Chloroaniline,DTXSID9020295,1.88432293038651,38.9329063230811,229.314037448964,-1.26971000921989,-1.5052693012686,-6.47156880403844,7.67646513953303,6.24953198728262,1.87449325580437,1.88419778908265,-10.4601341658674,2.00255003568287,14,8,6,0,1,6,1,0,0,0,1,1,0,26.02,9.8377,1.144,127.018876872,0.76951232855754,0.968624701451027,0,-0.635661660080984,0.413107523956826,1.25641807649338
4-Chlorotoluene,DTXSID8024814,3.33239118868037,-26.5187712980754,162.096785907837,0.527183577795198,-3.17766418297166,-2.80629638259934,8.70678987864946,4.14225737776987,3.33239118868037,3.33239118868037,-11.4137946514654,1.90217310799681,15,8,7,0,0,6,1,0,0.142857142857143,0,0,0,0,0,11.1177,0.686,126.023627904,1.89120827170807,1.00759990415356,0,-0.735047588010496,0.178478923916923,1.06971584777499
"1,4-Dichlorobenzene",DTXSID1020431,3.46198251806518,23.4111162542258,178.411964000908,0.246143454720873,-3.0759408406054,-2.61760500915091,9.36988220728495,4.42879013792844,3.46198251806518,3.46198251806518,-12.3686693157604,2.69326765040617,12,8,6,0,0,6,1,0,0,0,0,0,0,0,11.2312,0.843,145.969005488,2.427440009063,0.675979305995319,0,0.639800027266647,0.030570495220963,1.24785289458312
Pendimethalin,DTXSID7024245,5.05824004660211,61.8412993132672,330.971956168094,-4.57223640186653,-5.78382441192824,-5.77357505609881,21.0818579028418,10.198389384951,5.05672273030482,5.05822091173572,-10.8596436050537,3.69542143836667,39,20,13,4,3,6,1,0,0.538461538461538,6,1,1,1,98.31,43.1027,0.753,281.137556088001,2.9909313072031,0.548665947473122,0,0.280079634137741,0.002495095050569,0.595198653454663
Dienochlor,DTXSID9032371,5.71204542884371,116.795974210738,372.078730904148,-5.83933209795619,-7.14295690647555,-3.19179902594687,27.6374623272158,11.7133979841798,5.71204542884371,5.71204542884371,-11.3577486169833,4.70471448319865,20,20,10,0,0,0,2,0,0.2,1,0,0,1,0,94.8412,2.047,469.6885268,3.75465059249449,1.55583256024938,0,1.87449198052792,0.007650665269659,1.15886383053357
Pentachloronitrobenzene,DTXSID2021105,4.62055211144587,135.139242456496,322.957995020343,-4.24063799000508,-5.57214858993005,-3.61885759664219,16.4416667369324,7.56294325776591,4.62055211144587,4.62055211144587,-12.4278901568422,4.0013692305751,14,14,6,2,1,6,1,0,0,1,0,0,0,43.14,31.968,0.946,292.83716664,2.82056859517629,1.0884419711765,0,-0.081273295542848,0.002581305039318,1.30565589592389
Pentachlorophenol,DTXSID7021106,5.02243697325195,158.520865434064,302.961542152835,-3.79518266871756,-4.26792758307817,-7.47278326508429,15.6169396383675,8.45976534154884,5.00737032541646,4.44218952176523,-12.6985115201471,4.18701857638461,13,12,6,1,0,6,1,0,0,0,0,1,0,20.23,30.6426,0.814,263.847003052,2.68922352241351,1.4703527267567,0,-0.177363488242662,0.005205592241666,0.997849926187489
Irganox 1010,DTXSID1027633,NaN,187.879414080858,476.778648748727,-9.69021830545751,NaN,NaN,NaN,9.63267178351038,NaN,NaN,NaN,NaN,193,85,73,12,0,0,4,0,0.616438356164384,32,12,4,3,186.12,352.9129,3.844,1176.78407976,NaN,1.82882313437987,NaN,NaN,0.016508161995266,1.4983130118728
Pentaethylene glycol,DTXSID4027579,-0.493440797837275,6.42617508747124,302.934079907125,-3.8882638241754,0.745019428364459,-8.86011239625129,5.35444087018898,8.13592138582049,-1.6066712723069,-0.554441642681398,-10.4615066322025,2.30704198021632,38,16,10,6,0,0,0,0,1,13,6,2,1,77.38,58.7276,1.377,238.141638424,0.102058039414529,0.880789251843964,1,-0.589335944958388,0.928386987319143,-4.07180052580656
Pentane,DTXSID2025846,3.23184604022734,-134.991309930187,38.1665185225045,2.51866470532062,-3.20000717277046,-0.074668354397881,4.22228777434875,2.66022698471395,3.23184604022734,3.23184604022734,-11.3916345759395,1.5348493626961,17,5,5,0,0,0,0,0,1,2,0,0,0,0,20.5322,0.127,72.093900384,1.55914828252106,0.789623117242141,1,-0.508971424624903,0.26779228907514,1.07827113750075
Peracetic acid,DTXSID1025853,-0.872932587142345,-0.319216348602714,117.504286027621,0.913039207965453,1.08958739888393,-5.7609102253197,0,3.77941797531518,-0.88913237907225,-1.47704089258605,-12.3731246008554,0.899312607402475,9,5,2,3,0,0,0,0,0.5,1,3,1,0,46.53,14.2807,0.88,76.016043988,0.205939054182913,0.565524292396518,1,-0.814328504336474,0.946030592896218,1.13874256285578
Perfluoroisobutyl methyl ether,DTXSID5042326,2.95431165878395,-53.6184768264387,55.8622180475483,2.5468766130353,-3.25320241325134,-1.97152212270371,18.068943765137,1.59563332877461,2.95431165878395,2.95431165878395,-13.3885164996531,2.41954803428067,18,15,5,1,0,0,0,0,1,4,1,0,0,9.23,28.6378,-0.207,250.004018696,1.54936808960222,0.565308713659049,0,-0.580273717191324,0.009240626272995,0.996970784703772
Perfluorooctanoic acid,DTXSID8031865,2.95337217200306,53.9975309543713,188.459034472415,-0.46866366997813,-1.39608230249413,-9.69405624493813,15.4381226740702,4.1559577027019,-2.20410988125391,-4.1041068972348,-12.0800032403073,3.22249909341096,26,25,8,2,0,0,0,0,0.875,7,2,1,1,37.3,41.6619,-0.1,413.973702572,0.695901403780559,0.650707406417211,0,0.128681956918147,0.003702511459321,-3.51892787968782
Phenanthrene,DTXSID6024254,4.52261088773993,135.706169274133,340.535625690601,-4.5180626623415,-5.93693996625493,-4.28582177899963,19.633832089348,7.50267656963419,4.52261088773993,4.52261088773993,-10.5679409682781,4.37169323528791,24,14,14,0,0,14,3,0,0,0,0,0,1,0,0,1.261,178.07825032,3.34778292904466,1.80465469736509,0,0.636027801283549,0.044994836324436,1.00213125695455
Phenmedipham,DTXSID1024255,3.62509830820952,137.83454368555,272.819234890784,-10.2088533843855,-4.76736263088891,-10.7372841918717,15.2921289684342,9.37845075979793,3.62391420139488,3.53985425254588,-10.8613886137383,3.38161375167321,38,22,16,4,2,12,2,0,0.125,7,5,2,0,76.66,28.7844,1.551,300.111006992,1.27691776452673,0.549493029868242,0,-0.708166527800492,0.197923079842912,1.06878428246291
Phenol,DTXSID5021124,1.57537661834579,35.3179299372732,187.495579092459,-0.590650534191591,-0.1884747997481,-6.30503669885319,2.09835160553154,4.7953041104178,1.57536362939934,1.57434607788276,-10.4591292273486,1.54783834695409,13,7,6,1,0,6,1,0,0,0,0,1,0,20.23,2.5646,0.875,94.041864812,1.2116108607654,0.660890072202552,1,-0.629803787462393,0.743184745957275,1.00338727581548
Phenothiazine,DTXSID5021126,4.06483352548213,181.842222157615,367.133658428762,-7.74917092345054,-5.2171423898628,-7.14498433720653,14.167272326163,10.3018273694006,4.06469760244611,4.05416714857079,-10.7297131062989,4.38893379883434,23,14,12,0,1,12,3,1,0,0,1,1,0,37.33,11.0935,1.806,199.045570288,2.39815905752641,1.99929316018069,0,0.011674147359099,0.009827866052415,1.28586962428421
Diphenyl oxide,DTXSID9021847,4.22291545135595,36.954447595129,260.965814708864,-1.89503327191943,-3.96598293133436,-4.09545753630105,15.6713816984475,6.11624626181702,4.22291545135595,4.22291545135595,-10.852421880754,3.29304935358632,23,13,12,1,0,12,2,0,0,2,0,0,1,9.23,1.6191,1.164,170.07316494,2.48230487169012,0.768881646363475,1,-0.080492959606384,0.026146454738033,-0.117000708730859
Phenyl glycidyl ether,DTXSID8021145,1.91238051050238,22.0356017379342,245.464214201708,-1.96283020494388,-1.66879853224168,-5.203764957049,7.93834472114053,5.00546515509519,1.91238051050238,1.91238051050238,-10.6230957214009,1.9746023730143,21,11,9,2,0,6,2,1,0.333333333333333,3,1,0,0,21.76,16.0605,1.034,150.06807956,1.00782946399415,0.66992532116661,1,-0.539889852063221,0.279804406046503,1.20327381122828
Phenyl isocyanate,DTXSID5051521,1.16608726869777,28.4416378424445,174.557075754577,0.181486586578044,-1.6132348697325,-6.66654123697728,8.09916224025575,3.65170998570084,1.16606698613306,1.16608701334952,-11.5759234561904,1.59577712289937,14,9,7,1,1,6,1,0,0,1,2,0,0,29.43,7.4415,1.123,119.03711378,0.828423867055306,0.610062687882197,1,-0.835364684522479,0.212339448106912,-1.44942569244773
Benzenethiol,DTXSID7026811,2.54060837991662,-7.26920689457667,176.49399893853,0.252438256734861,-2.36346685052924,-3.4335405259598,5.79576831528902,3.48619566242396,2.48194466081665,1.4441128789385,-11.0164667846828,1.93962607179858,13,7,6,0,0,6,1,0,0,0,0,0,0,38.8,8.6916,1.271,110.019021192,0.919671841559669,1.37017144211815,0,-1.02991801388311,0.21816711799623,1.09150978457734
Phorate,DTXSID4032459,3.43865055647047,-21.7997610899239,285.228758308546,-3.49545621688673,-3.70079668332543,-5.80651430888995,15.4525907753853,8.86347548567876,3.43865055647047,3.43865055647047,-10.3636454124051,2.74328610432535,30,13,7,2,0,0,0,0,1,8,2,0,0,110.96,67.4418,2.121,260.012829414,1.85462002264966,2.14445865790492,0,-0.349962726886824,0.023796805368762,-4.59134103759339
Phosgene,DTXSID0024260,2.0905304052864,-102.799223880813,22.6387934128295,3.06974747553947,-0.188239861291943,-1.78525941340051,0,2.74678872235369,2.0905304052864,2.0905304052864,-15.0226192287103,1.89633405732225,4,4,1,1,0,0,0,0,0,0,1,0,0,17.07,17.2152,0.912,97.93261998,1.11636354496106,1.3129723230457,1,-0.843454492316585,0.688843384395434,1.13653772387737
Phthalic anhydride,DTXSID2021159,1.28371174124209,121.083871845543,294.646197882376,-3.1889556583284,-1.59106515545298,-8.8148896085902,4.66507497980522,6.62212034362627,1.28371174124209,1.28371174124209,-11.4102988880548,1.56866765959262,15,11,8,3,0,6,2,1,0,0,3,0,0,43.37,11.2332,2.526,148.016043988,0.579608736652163,0.695150527614718,1,-0.67961395939321,0.354287572867034,1.13619255844173
Picric acid,DTXSID4025909,1.43679759675436,124.703780129822,330.491664139066,-5.96401630018421,-1.38281272836284,-7.28618951491607,6.88012105060993,7.71309698186639,-0.218907293286157,-2.10932745038473,-12.3300224671716,2.20327804916512,19,16,6,7,3,6,1,0,0,3,0,1,0,149.65,14.2346,0.693,228.997099436,0.415535633335721,0.696441936164798,0,-0.97146636489184,0.151863985865585,-5.04272964007782
Piperazine,DTXSID1021164,-1.28985464203113,55.8814308122466,145.671981686181,-0.493425695013223,0.736713962622947,-6.94371043899756,0,6.96470897194702,-5.81992328453077,-3.92092723305838,-10.8554251113262,0.921479985646297,16,6,4,0,2,0,1,1,1,0,2,2,0,24.06,25.4488,0.603,86.08439832,0.4582139291993,1.25501205079585,0,-1.08928324740289,0.821704930913551,1.14109237905827
Piperonyl butoxide,DTXSID1021166,4.39595627938562,34.2274824594813,324.392534834597,-7.0872119941294,-4.41011121814965,-5.64695940530928,20.7869606282084,10.86,4.39595627938562,4.39595627938562,-10.7770244960234,4.01897303892233,54,24,19,5,0,6,2,1,0.684210526315789,13,3,0,1,46.15,66.0002,1.893,338.209324060001,2.10279848122586,0.675414009599554,0,0.62229463238121,0.032851015821438,1.48395268712886
Pirimiphos-methyl,DTXSID0024266,3.99721025545912,14.9725128681568,329.034676978481,-4.77024523465086,-4.28178554228295,-6.46096222150435,10.7367825936337,10.86,3.98459555811151,3.99704914679586,-10.760996889312,2.92744125245839,39,19,11,3,3,6,1,1,0.636363636363636,7,5,0,0,98.61,59.0045,3.028,305.096299130001,1.06007982692471,0.675593905479241,0,0.310455228264603,0.014262758282642,1.40832133791843
4-Nitroaniline,DTXSID8020961,1.28039498611264,126.374836546864,316.271509617073,-4.99483802282568,-2.26004485011733,-8.78942028830371,5.54505385294845,6.57214025226458,1.28037646213236,1.28039475290463,-11.8310018075531,1.93172819596705,16,10,6,2,2,6,1,0,0,1,1,1,0,69.16,8.1121,1.201,138.042927432,0.594789614664382,0.822568397994931,0,-0.600436170798214,0.415073581701856,-3.58003449651229
1-Chloro-4-nitrobenzene,DTXSID5020281,2.46426208584096,70.2409245495635,244.57979434716,-1.52253565648344,-2.86871566369039,-5.13446696853027,7.96329707997653,4.32720719667714,2.46426208584096,2.46426208584096,-11.9881730782658,2.70481791686334,14,10,6,2,1,6,1,0,0,1,0,0,0,43.14,9.5056,0.9,156.993056048,1.50211016465556,0.685584736860778,0,-0.375935617807091,0.341191908205758,1.0324099551238
4-Nitrophenol,DTXSID0021834,2.00947379974426,105.136714560532,273.978947454323,-3.45898948819993,-1.11447331703799,-9.0356992380549,4.93313173487059,6.11318231859082,1.9977502250509,1.50794141140065,-11.9373793143715,2.20404174747757,15,10,6,3,1,6,1,0,0,1,0,1,0,63.37,6.4546,1.065,139.02694302,1.07271790776931,0.612332840679804,0,-0.599587631026436,0.465443318430512,-3.71908050320528
Potassium N-methyldithiocarbamate,DTXSID1034424,0.601803368867501,128.931176273537,204.643556467545,-0.820177907214568,0.551795096763571,-7.84109656509117,0,4.18073450238604,-0.045170028763761,-1.83581476788475,-10.4922731219689,1.12825894634356,10,5,2,0,1,0,0,0,0.5,1,1,1,0,82.92,29.8218,1.829,106.98634116,0.812921221428042,0.88228590753667,0,-0.730458699227427,0.714013393911331,1.139056066043
Potassium 4-(2-methylbutan-2-yl)phenolate,DTXSID9035757,3.54701801895437,217.718851228782,248.294745950805,-2.19728272623985,-2.81864491928628,-6.20494862013519,12.5730411908993,7.71281323771832,3.5470127360094,3.54659857977772,-10.5312257930805,3.50753165452056,28,12,11,1,0,6,1,0,0.454545454545455,2,0,1,0,20.23,26.5398,0.772,164.120115132,1.86229093933384,0.572189213562711,0,-0.806535784173422,0.011787378958281,1.27219472407657
"1,4-Benzenediamine",DTXSID9021138,-0.215750539109639,111.262760549506,268.005809547935,-2.89384490505259,-0.175250766738521,-7.23284002103115,3.6356272709963,7.66691207890082,-0.453545232298218,-0.219718120339529,-9.95189859622584,1.72699550266392,16,8,6,0,2,6,1,0,0,0,2,2,0,52.04,8.4442,1.445,108.068748256,0.884068985372097,0.871957052794804,0,-0.916625183560354,0.620956530145361,-5.17398155693874
Pravastatin sodium,DTXSID6047525,1.0686421796079,233.035110708211,379.017782516017,-9.36873722876016,-4.60647193077438,-10.9323734264159,13.4057956952751,9.42841304346173,1.06830848050705,1.04290334256751,-9.85371855853152,3.19087426574564,66,30,23,7,0,0,2,0,0.739130434782609,11,7,4,1,124.29,105.0247,2.069,424.246103492001,0.791413234614779,0.616575030314469,0,-0.564983585405766,0.449870199365828,0.639032840212311
Progesterone,DTXSID3022370,3.93249114012208,135.213759449189,326.101317195717,-6.78126172722114,-4.39830131244519,-6.60179933486647,20.9320527100764,9.89058121921695,3.93249114012208,3.93249114012208,-9.98613894594853,5.73685427238118,53,23,21,2,0,0,4,0,0.80952380952381,1,2,0,0,34.14,91.9078,1.431,314.224580200001,1.57304206043355,1.838849404636,0,1.73612566159594,0.110420818788184,0.730853593121626
Propane,DTXSID5026386,2.3755845617776,-165.992771384152,-33.6406538997091,3.60964682256156,-2.62116505483149,-0.411347850413136,0,1.58634999585636,2.3755845617776,2.3755845617776,-11.8884049078676,0.936139298146102,11,3,3,0,0,0,0,0,1,0,0,0,0,0,14.709,0.127,44.062600256,0.886076081455078,0.876844945530196,1,-0.662673193265138,0.725457935513891,1.11637870791227
Propetamphos,DTXSID7032470,3.45846432181741,6.68811939360853,299.895364452281,-4.76572618976756,-3.31747845390942,-9.25412678467452,9.0545277826071,9.78493739132492,2.99572717554931,3.44818637548861,-10.546772863985,2.24513029390952,37,17,10,4,1,0,0,0,0.7,8,5,1,0,98.69,72.6273,2.211,281.085065750001,0.875961844227655,0.525116468468478,0,-0.532147442078622,0.032764271044937,1.19304675070039
Propanal,DTXSID2021658,0.522810954214093,-85.5478596395041,49.2690748217446,2.43666406942961,0.624129360593844,-4.15140300872602,0,2.4458539512516,0.522810954214093,0.522810954214093,-10.690138050289,0.713067359917449,10,4,3,1,0,0,0,0,0.666666666666667,1,1,0,0,17.07,16.7418,0.622,58.041864812,0.574676365896707,0.565322935404692,1,-0.885914509848445,0.931720176377757,1.13578437424994
Propionic acid,DTXSID8025961,0.131030954119727,-10.684871681452,146.515542590819,0.540178182861164,0.830642423744658,-6.34991720017763,0,3.94535419782315,-0.696782973027054,-2.52784106879316,-11.9018354555625,0.999976068981251,11,5,3,2,0,0,0,0,0.666666666666667,1,2,1,0,37.3,17.6672,0.508,74.036779432,0.621842021956918,0.648145287650011,1,-0.849645906311188,0.994563664169162,1.27202967610374
Propionitrile,DTXSID1021879,0.114372191262016,-87.8574951072838,100.152414569193,1.68231725220987,0.254039020760143,-4.38467410251447,0,2.26313550770337,0.114372191262016,0.114372191262016,-12.6934258417918,0.690165779123616,9,4,3,0,1,0,0,0,1,0,1,0,0,23.79,16.6465,0.93,55.04219916,0.577073376510786,0.661516021701546,1,-0.779867993406908,0.82875934314128,1.13659057756627
Propoxur,DTXSID7021948,1.70198017810575,91.201696913189,284.047497085216,-5.0854434459423,-2.24382782839949,-8.85988655827527,10.6457540237834,9.21556570967035,1.68140935181886,1.01597431132764,-10.8213417632907,1.74542952978603,30,15,11,3,1,6,1,0,0.363636363636364,5,2,1,0,47.56,31.3039,1.295,209.10519334,0.843677634702844,0.668252320099273,1,-1.01028817170295,0.231662863784319,0.437339417470224
1-Propene,DTXSID5021205,1.77427429203589,-167.76945854644,-39.6440900322839,3.7085383987867,-2.20416416844934,-0.683061050158892,0,1.60163109243032,1.77427429203589,1.77427429203589,-10.5637050219114,0.693654841297644,9,3,3,0,0,0,0,0,0.333333333333333,0,0,0,0,0,15.8797,0.167,42.046950192,1.01090524759076,0.612985932996024,0,-0.665524642586621,0.761976398141563,1.14389313643355
"1,2-Dichloropropane",DTXSID0020448,1.99433478329961,-83.0940180711028,94.770667503932,1.71776921641488,-1.71117303243916,-2.7472658979913,2.69575241432608,3.26687404572166,1.99433478329961,1.99433478329961,-12.2761173307397,1.67512953931257,11,5,3,0,0,0,0,0,1,1,0,0,0,0,25.24,0.402,111.984655552,0.867906777165001,0.879644083401455,0,-1.03794764914785,0.516506963408583,1.09423203119868
"1,2-Propylene glycol",DTXSID0021206,-0.846652057917942,-47.4444052514098,191.234905008935,-1.16420612053878,1.06704784636249,-7.22012473190231,0,6.73785086707446,-0.846652526235828,-0.846689256156904,-10.8865786608144,0.543497168586391,13,5,3,2,0,0,0,0,1,1,2,2,0,40.46,19.138,0.717,76.052429496,0.528697493293155,0.631224055784548,1,-1.08078921635074,0.988964231989464,1.14043679491265
Propyleneimine,DTXSID8024286,-0.088898992316478,-67.7820065952405,65.2735972083021,2.16380799994365,1.13641447340813,-5.26419466041209,0,3.68604270272454,-2.46750572237893,-0.690708064318642,-10.8772558937535,0.56876721160983,11,4,3,0,1,0,1,1,1,0,1,1,0,21.94,17.3088,0.503,57.057849224,0.180486348295909,0.675182939442105,1,-0.804181443632229,0.989726513147612,1.13835876281433
"1,2-Propylene oxide",DTXSID5021207,0.038581368716274,-106.671934027528,32.6392699283723,2.73659851096704,0.698835574869446,-3.85840693417747,0,2.21309433960644,0.038581368716274,0.038581368716274,-11.804432236162,0.468056086204346,10,4,3,1,0,0,1,1,1,0,1,0,0,12.53,15.6279,0.423,58.041864812,0.26803610212011,0.613665695614927,1,-0.738070069332152,0.99319098268121,1.13602682796442
4-tert-Butyltoluene,DTXSID1024704,4.95447880777961,-46.2296993258683,189.205936294309,0.094590309761156,-3.7663333265706,-2.10435827309461,16.2877886853816,4.81869792603778,4.95447880777961,4.95447880777961,-10.8513322486538,3.53323737850782,27,11,11,0,0,6,1,0,0.454545454545455,1,0,0,1,0,24.6289,0.45,148.125200512,2.84498150620442,1.06907895624715,0,0.332269053917007,0.064651372033656,0.125898265081436
4-Methylbenzenesulfonic acid,DTXSID0026701,-0.006291999758602,93.6797985682898,291.882231316208,-6.05242574892922,0.464472406451066,-7.86832224992913,0.917177155799127,7.71320404321858,-4.16245860647677,-6.06242867483633,-11.6362905254275,1.86650085138596,19,11,7,3,0,6,1,0,0.142857142857143,1,3,1,0,62.75,16.4215,2.234,172.019415116,0.732701384649523,0.696389977118289,1,-0.936659966991524,0.540531322947946,-0.955780262304646
4-Methylaniline,DTXSID6021872,1.38180057552492,1.31253860647117,209.7643689048,-0.662694962901994,-0.737707637164011,-5.72395231688232,6.26023006023536,5.91041165393862,1.2761907695989,1.38029803150653,-10.0643397355232,1.86982964204408,17,8,7,0,1,6,1,0,0.142857142857143,0,1,1,0,26.02,9.7242,0.987,107.073499288,0.90329893869022,0.52778163026791,1,-0.864061372279995,0.349881040722459,-3.71695328819853
